collection_time_utc,source_weather,source_air,source_city_selection,units_weather,country_code,country_name,country_capital,country_population,continent,city_name,city_name_ascii,city_population,population_rank_in_country,city_timezone_geonames,geonames_feature_code,city_dem,geonameid,geonames_modification_date,geo_lat,geo_lon,weather_id,weather_main,weather_description,weather_icon,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,visibility,wind_speed,wind_deg,wind_gust,clouds_all,rain_1h,rain_3h,snow_1h,snow_3h,timezone_shift_seconds,weather_time_unix,weather_time_utc,sunrise_unix,sunrise_utc,sunset_unix,sunset_utc,station_country,station_type,city_id_openweather,city_name_api,cod,wind_compass,is_daytime,temp_category,comfort_proxy,has_rain,has_snow,air_time_unix,air_time_utc,aqi,pm2_5,pm10,co,no,no2,o3,so2,nh3,aqi_label,pm25_category,weather_datetime_utc,air_datetime_utc,year,month,day,hour,day_of_week,is_weekend,season,temp_humidity_interaction,wind_pm25_interaction,pressure_temp_interaction,target_aqi_class,target_pm25,target_pm10
2026-04-24T07:06:57.337758+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,KW,Kuwait,Kuwait City,4137309,AS,Al Aḩmadī,Al Ahmadi,637411,1,Asia/Kuwait,PPLA,70,285839,2026-04-14,29.07694,48.08389,804,Clouds,overcast clouds,04d,27.05,26.41,27.05,27.05,1012,29,1012,1007,10000,3.32,25,3.39,99,0.0,0.0,0.0,0.0,10800,1777014417,2026-04-24T07:06:57+00:00,1776996764,2026-04-24T02:12:44+00:00,1777043918,2026-04-24T15:18:38+00:00,KW,stations,285839,Al Ahmadi,200,NNE,1,warm,29.95,0,0,1777014417,2026-04-24T07:06:57+00:00,5,72.89,338.91,171.0,0.12,0.97,146.27,2.16,0.0,very_poor,very_high,2026-04-24 07:06:57+00:00,2026-04-24 07:06:57+00:00,2026,4,24,7,4,0,spring,784.45,241.9948,27374.600000000002,5,72.89,338.91
2026-04-24T07:06:57.509369+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,KW,Kuwait,Kuwait City,4137309,AS,Ḩawallī,Hawalli,164212,2,Asia/Kuwait,PPLA,19,285629,2026-04-14,29.33278,48.02861,804,Clouds,overcast clouds,04d,26.64,26.64,26.64,26.64,1012,30,1012,1010,10000,1.78,23,1.68,100,0.0,0.0,0.0,0.0,10800,1777014417,2026-04-24T07:06:57+00:00,1776996758,2026-04-24T02:12:38+00:00,1777043950,2026-04-24T15:19:10+00:00,KW,stations,285629,Ḩawallī,200,NNE,1,warm,29.64,0,0,1777014417,2026-04-24T07:06:57+00:00,5,81.26,369.08,173.87,0.11,0.78,154.37,2.61,0.0,very_poor,very_high,2026-04-24 07:06:57+00:00,2026-04-24 07:06:57+00:00,2026,4,24,7,4,0,spring,799.2,144.64280000000002,26959.68,5,81.26,369.08
2026-04-24T07:06:57.682429+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,KW,Kuwait,Kuwait City,4137309,AS,Şabāḩ as Sālim,Sabah as Salim,139163,3,Asia/Kuwait,PPL,32,412800,2024-05-23,29.25722,48.05722,804,Clouds,overcast clouds,04d,27.21,26.37,27.21,27.21,1012,25,1012,1009,10000,2.2,23,2.04,99,0.0,0.0,0.0,0.0,10800,1777014417,2026-04-24T07:06:57+00:00,1776996757,2026-04-24T02:12:37+00:00,1777043938,2026-04-24T15:18:58+00:00,KW,stations,412800,Şabāḩ as Sālim,200,NNE,1,warm,29.71,0,0,1777014417,2026-04-24T07:06:57+00:00,5,81.26,369.08,173.87,0.11,0.78,154.37,2.61,0.0,very_poor,very_high,2026-04-24 07:06:57+00:00,2026-04-24 07:06:57+00:00,2026,4,24,7,4,0,spring,680.25,178.77200000000002,27536.52,5,81.26,369.08
2026-04-24T07:06:57.858070+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,KY,Cayman Islands,George Town,64174,NA,George Town,George Town,29370,1,America/Cayman,PPLC,3,3580661,2021-08-01,19.2866,-81.37436,801,Clouds,few clouds,02n,26.01,26.01,24.44,26.01,1012,83,1012,1011,10000,2.57,80,,20,0.0,0.0,0.0,0.0,-18000,1777014417,2026-04-24T07:06:57+00:00,1777028485,2026-04-24T11:01:25+00:00,1777074329,2026-04-24T23:45:29+00:00,KY,stations,3580661,George Town,200,E,0,warm,34.31,0,0,1777014417,2026-04-24T07:06:57+00:00,2,2.98,5.54,105.43,0.0,0.25,60.24,0.3,0.0,fair,low,2026-04-24 07:06:57+00:00,2026-04-24 07:06:57+00:00,2026,4,24,7,4,0,spring,2158.83,7.6586,26322.120000000003,2,2.98,5.54
2026-04-24T07:06:58.032546+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,KY,Cayman Islands,George Town,64174,NA,West Bay,West Bay,15335,2,America/Cayman,PPLA,5,3580477,2026-04-14,19.38197,-81.39281,801,Clouds,few clouds,02n,26.01,26.01,24.44,26.01,1012,83,1012,1011,10000,2.57,80,,20,0.0,0.0,0.0,0.0,-18000,1777014417,2026-04-24T07:06:57+00:00,1777028484,2026-04-24T11:01:24+00:00,1777074339,2026-04-24T23:45:39+00:00,KY,stations,3580477,West Bay,200,E,0,warm,34.31,0,0,1777014418,2026-04-24T07:06:58+00:00,2,2.98,5.54,105.43,0.0,0.25,60.24,0.3,0.0,fair,low,2026-04-24 07:06:57+00:00,2026-04-24 07:06:58+00:00,2026,4,24,7,4,0,spring,2158.83,7.6586,26322.120000000003,2,2.98,5.54
2026-04-24T07:06:58.199519+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,KZ,Kazakhstan,Nur-Sultan,18276499,AS,Almaty,Almaty,1977011,1,Asia/Almaty,PPLA,783,1526384,2026-04-14,43.25249,76.9115,803,Clouds,broken clouds,04d,17.28,16.84,17.28,17.28,1017,68,1017,897,10000,3.0,50,,75,0.0,0.0,0.0,0.0,18000,1777014418,2026-04-24T07:06:58+00:00,1776988581,2026-04-23T23:56:21+00:00,1777038265,2026-04-24T13:44:25+00:00,KZ,stations,1524193,Gornyy Gigant,200,NE,1,mild,24.08,0,0,1777014005,2026-04-24T07:00:05+00:00,2,6.44,6.63,100.57,0.74,1.58,78.72,0.67,2.74,fair,low,2026-04-24 07:06:58+00:00,2026-04-24 07:00:05+00:00,2026,4,24,7,4,0,spring,1175.04,19.32,17573.760000000002,2,6.44,6.63
2026-04-24T07:06:58.366313+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,KZ,Kazakhstan,Nur-Sultan,18276499,AS,Shymkent,Shymkent,1200000,2,Asia/Almaty,PPLA,520,1518980,2026-04-14,42.30988,69.60042,800,Clear,clear sky,01d,23.33,22.84,23.33,23.33,1014,43,1014,955,10000,2.0,10,,0,0.0,0.0,0.0,0.0,18000,1777014418,2026-04-24T07:06:58+00:00,1776990436,2026-04-24T00:27:16+00:00,1777039919,2026-04-24T14:11:59+00:00,KZ,stations,1518980,Shymkent,200,N,1,warm,27.63,0,0,1777014158,2026-04-24T07:02:38+00:00,3,2.84,4.02,135.06,0.42,1.78,113.85,1.21,1.45,moderate,low,2026-04-24 07:06:58+00:00,2026-04-24 07:02:38+00:00,2026,4,24,7,4,0,spring,1003.1899999999999,5.68,23656.62,3,2.84,4.02
2026-04-24T07:06:58.537317+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,KZ,Kazakhstan,Nur-Sultan,18276499,AS,Aktobe,Aktobe,500757,3,Asia/Aqtobe,PPLA,210,610611,2026-04-14,50.27969,57.20718,500,Rain,light rain,10d,5.05,1.4,5.05,5.05,1007,93,1007,978,10000,5.0,360,,100,0.12,0.0,0.0,0.0,18000,1777014120,2026-04-24T07:02:00+00:00,1776992414,2026-04-24T01:00:14+00:00,1777043889,2026-04-24T15:18:09+00:00,KZ,stations,610611,Aktobe,200,N,1,cold,14.35,1,0,1777014418,2026-04-24T07:06:58+00:00,2,2.29,8.92,128.02,0.04,0.44,74.01,0.14,0.24,fair,low,2026-04-24 07:02:00+00:00,2026-04-24 07:06:58+00:00,2026,4,24,7,4,0,spring,469.65,11.45,5085.349999999999,2,2.29,8.92
2026-04-24T07:06:58.714242+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,LA,Laos,Vientiane,7061507,AS,Vientiane,Vientiane,840940,1,Asia/Vientiane,PPLC,174,1651944,2026-03-29,17.96667,102.6,804,Clouds,overcast clouds,04d,38.33,42.37,38.33,38.33,1004,36,1004,982,10000,3.09,177,2.77,98,0.0,0.0,0.0,0.0,25200,1777014418,2026-04-24T07:06:58+00:00,1776984434,2026-04-23T22:47:14+00:00,1777030083,2026-04-24T11:28:03+00:00,LA,stations,1651944,Vientiane,200,S,1,hot,41.93,0,0,1777014418,2026-04-24T07:06:58+00:00,2,10.67,11.64,343.53,0.01,3.09,53.7,0.67,4.28,fair,moderate,2026-04-24 07:06:58+00:00,2026-04-24 07:06:58+00:00,2026,4,24,7,4,0,spring,1379.8799999999999,32.9703,38483.32,2,10.67,11.64
2026-04-24T07:06:58.888617+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,LA,Laos,Vientiane,7061507,AS,Savannakhet,Savannakhet,125760,2,Asia/Vientiane,PPLA,154,1653316,2026-04-14,16.5703,104.7622,804,Clouds,overcast clouds,04d,36.23,37.93,36.23,36.23,1005,35,1005,986,10000,1.37,237,2.51,100,0.0,0.0,0.0,0.0,25200,1777014418,2026-04-24T07:06:58+00:00,1776984000,2026-04-23T22:40:00+00:00,1777029479,2026-04-24T11:17:59+00:00,LA,stations,1653316,Savannakhet,200,WSW,1,hot,39.73,0,0,1777014418,2026-04-24T07:06:58+00:00,2,17.58,18.87,347.33,0.25,4.0,59.93,0.7,5.57,fair,moderate,2026-04-24 07:06:58+00:00,2026-04-24 07:06:58+00:00,2026,4,24,7,4,0,spring,1268.05,24.0846,36411.149999999994,2,17.58,18.87
2026-04-24T07:06:59.061850+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,LA,Laos,Vientiane,7061507,AS,Pakse,Pakse,88332,3,Asia/Vientiane,PPLA,105,1654379,2026-04-14,15.12022,105.79898,800,Clear,clear sky,01d,37.93,41.15,37.93,37.93,1006,35,1006,983,10000,1.58,207,1.96,6,0.0,0.0,0.0,0.0,25200,1777014419,2026-04-24T07:06:59+00:00,1776983838,2026-04-23T22:37:18+00:00,1777029144,2026-04-24T11:12:24+00:00,LA,stations,1654379,Pakse,200,SSW,1,hot,41.43,0,0,1777014419,2026-04-24T07:06:59+00:00,3,26.62,28.77,336.07,0.16,2.74,67.69,0.76,3.51,moderate,high,2026-04-24 07:06:59+00:00,2026-04-24 07:06:59+00:00,2026,4,24,7,4,0,spring,1327.55,42.0596,38157.58,3,26.62,28.77
2026-04-24T07:06:59.223972+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,LB,Lebanon,Beirut,6848925,AS,Beirut,Beirut,1916100,1,Asia/Beirut,PPLC,40,276781,2026-04-04,33.89332,35.50157,800,Clear,clear sky,01d,22.57,22.24,22.57,22.57,1012,52,1012,1006,10000,1.31,317,0.94,10,0.0,0.0,0.0,0.0,10800,1777013988,2026-04-24T06:59:48+00:00,1776999403,2026-04-24T02:56:43+00:00,1777047317,2026-04-24T16:15:17+00:00,LB,stations,276781,Beirut,200,NW,1,warm,27.77,0,0,1777014362,2026-04-24T07:06:02+00:00,2,12.68,17.26,144.74,3.26,10.86,84.5,3.45,7.44,fair,moderate,2026-04-24 06:59:48+00:00,2026-04-24 07:06:02+00:00,2026,4,24,6,4,0,spring,1173.64,16.6108,22840.84,2,12.68,17.26
2026-04-24T07:06:59.395897+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,LB,Lebanon,Beirut,6848925,AS,Tripoli,Tripoli,229398,2,Asia/Beirut,PPLA,51,266826,2026-04-14,34.43352,35.84415,802,Clouds,scattered clouds,03d,19.3,18.64,19.3,19.3,1012,52,1012,990,10000,1.38,326,0.66,35,0.0,0.0,0.0,0.0,10800,1777014419,2026-04-24T07:06:59+00:00,1776999275,2026-04-24T02:54:35+00:00,1777047281,2026-04-24T16:14:41+00:00,LB,stations,266826,Tripoli,200,NW,1,mild,24.5,0,0,1777014419,2026-04-24T07:06:59+00:00,2,16.55,22.13,209.94,1.15,4.97,98.19,10.84,10.42,fair,moderate,2026-04-24 07:06:59+00:00,2026-04-24 07:06:59+00:00,2026,4,24,7,4,0,spring,1003.6,22.839,19531.600000000002,2,16.55,22.13
2026-04-24T07:06:59.569790+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,LB,Lebanon,Beirut,6848925,AS,Sidon,Sidon,163554,3,Asia/Beirut,PPLA,9,268064,2026-04-14,33.55751,35.37148,801,Clouds,few clouds,02d,22.96,22.83,22.96,22.96,1012,58,1012,992,10000,1.93,307,1.53,15,0.0,0.0,0.0,0.0,10800,1777014419,2026-04-24T07:06:59+00:00,1776999462,2026-04-24T02:57:42+00:00,1777047321,2026-04-24T16:15:21+00:00,LB,stations,268064,Sidon,200,NW,1,warm,28.76,0,0,1777014419,2026-04-24T07:06:59+00:00,2,16.35,21.27,161.84,5.22,15.88,73.97,3.94,12.05,fair,moderate,2026-04-24 07:06:59+00:00,2026-04-24 07:06:59+00:00,2026,4,24,7,4,0,spring,1331.68,31.555500000000002,23235.52,2,16.35,21.27
2026-04-24T07:06:59.741108+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,LC,Saint Lucia,Castries,181889,NA,Gros Islet,Gros Islet,25210,1,America/St_Lucia,PPLA,58,3576686,2026-04-14,14.06667,-60.95,500,Rain,light rain,10n,23.39,23.93,23.39,23.39,1011,82,1011,1006,10000,3.8,98,5.2,47,0.15,0.0,0.0,0.0,-14400,1777014419,2026-04-24T07:06:59+00:00,1777023906,2026-04-24T09:45:06+00:00,1777069106,2026-04-24T22:18:26+00:00,LC,stations,3576686,Gros Islet,200,E,0,warm,31.59,1,0,1777014419,2026-04-24T07:06:59+00:00,1,1.56,3.13,116.4,0.0,0.63,35.61,0.5,0.06,good,low,2026-04-24 07:06:59+00:00,2026-04-24 07:06:59+00:00,2026,4,24,7,4,0,spring,1917.98,5.928,23647.29,1,1.56,3.13
2026-04-24T07:06:59.912066+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,LC,Saint Lucia,Castries,181889,NA,Castries,Castries,20000,2,America/St_Lucia,PPLC,119,3576812,2019-09-05,13.9957,-61.00614,803,Clouds,broken clouds,04n,22.53,23.45,22.53,25.04,1012,100,1012,1004,10000,3.19,99,5.08,59,0.0,0.0,0.0,0.0,-14400,1777014292,2026-04-24T07:04:52+00:00,1777023923,2026-04-24T09:45:23+00:00,1777069116,2026-04-24T22:18:36+00:00,LC,stations,3576812,Castries,200,E,0,warm,32.53,0,0,1777014419,2026-04-24T07:06:59+00:00,1,1.38,3.14,117.41,0.0,0.46,33.98,0.36,0.0,good,low,2026-04-24 07:04:52+00:00,2026-04-24 07:06:59+00:00,2026,4,24,7,4,0,spring,2253.0,4.4022,22800.36,1,1.38,3.14
2026-04-24T07:07:00.084897+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,LK,Sri Lanka,Colombo,21670000,AS,Colombo,Colombo,648034,1,Asia/Colombo,PPLC,7,1248991,2019-09-05,6.93548,79.84868,804,Clouds,overcast clouds,04d,28.38,33.61,28.38,29.0,1008,83,1008,1007,10000,2.55,226,2.44,100,0.0,0.0,0.0,0.0,19800,1777014420,2026-04-24T07:07:00+00:00,1776990533,2026-04-24T00:28:53+00:00,1777034903,2026-04-24T12:48:23+00:00,LK,stations,1248991,Colombo,200,SW,1,warm,36.68,0,0,1777014420,2026-04-24T07:07:00+00:00,1,0.5,0.54,94.64,0.2,1.17,17.17,0.78,0.0,good,low,2026-04-24 07:07:00+00:00,2026-04-24 07:07:00+00:00,2026,4,24,7,4,0,spring,2355.54,1.275,28607.039999999997,1,0.5,0.54
2026-04-24T07:07:00.264295+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,LK,Sri Lanka,Colombo,21670000,AS,Dehiwala-Mount Lavinia,Dehiwala-Mount Lavinia,219827,2,Asia/Colombo,PPL,16,1234569,2022-01-10,6.84019,79.87116,804,Clouds,overcast clouds,04d,28.37,33.59,28.37,28.37,1008,83,1008,1007,10000,1.79,197,2.68,100,0.0,0.0,0.0,0.0,19800,1777014420,2026-04-24T07:07:00+00:00,1776990533,2026-04-24T00:28:53+00:00,1777034892,2026-04-24T12:48:12+00:00,LK,stations,1246321,Galkissa,200,SSW,1,warm,36.67,0,0,1777014420,2026-04-24T07:07:00+00:00,1,0.5,0.54,94.64,0.2,1.17,17.17,0.78,0.0,good,low,2026-04-24 07:07:00+00:00,2026-04-24 07:07:00+00:00,2026,4,24,7,4,0,spring,2354.71,0.895,28596.960000000003,1,0.5,0.54
2026-04-24T07:07:00.436869+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,LK,Sri Lanka,Colombo,21670000,AS,Maharagama,Maharagama,195355,3,Asia/Colombo,PPL,26,1236854,2022-01-10,6.848,79.9265,500,Rain,light rain,10d,28.3,33.39,28.3,28.3,1008,83,1008,1006,10000,1.79,197,2.68,100,0.13,0.0,0.0,0.0,19800,1777014420,2026-04-24T07:07:00+00:00,1776990520,2026-04-24T00:28:40+00:00,1777034880,2026-04-24T12:48:00+00:00,LK,stations,1236854,Maharagama,200,SSW,1,warm,36.6,1,0,1777014420,2026-04-24T07:07:00+00:00,1,0.5,0.54,94.64,0.2,1.17,17.17,0.78,0.0,good,low,2026-04-24 07:07:00+00:00,2026-04-24 07:07:00+00:00,2026,4,24,7,4,0,spring,2348.9,0.895,28526.4,1,0.5,0.54
2026-04-24T07:07:00.615682+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,LR,Liberia,Monrovia,4818977,AF,Monrovia,Monrovia,1542549,1,Africa/Monrovia,PPLC,32,2274895,2025-12-15,6.30054,-10.7969,804,Clouds,overcast clouds,04d,25.34,26.18,25.34,25.34,1011,86,1011,1007,10000,4.62,336,6.51,100,0.0,0.0,0.0,0.0,0,1777014420,2026-04-24T07:07:00+00:00,1777012319,2026-04-24T06:31:59+00:00,1777056623,2026-04-24T18:50:23+00:00,LR,stations,2274895,Monrovia,200,NNW,1,warm,33.94,0,0,1777014420,2026-04-24T07:07:00+00:00,1,3.01,4.25,102.94,0.0,0.28,34.01,0.12,0.09,good,low,2026-04-24 07:07:00+00:00,2026-04-24 07:07:00+00:00,2026,4,24,7,4,0,spring,2179.24,13.9062,25618.74,1,3.01,4.25
2026-04-24T07:07:00.825259+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,LR,Liberia,Monrovia,4818977,AF,Gbarnga,Gbarnga,86031,2,Africa/Monrovia,PPLA,253,2277060,2026-04-14,6.99543,-9.47122,803,Clouds,broken clouds,04d,23.03,23.92,23.03,23.03,1011,97,1011,982,10000,1.16,280,4.27,78,0.0,0.0,0.0,0.0,0,1777014420,2026-04-24T07:07:00+00:00,1777011962,2026-04-24T06:26:02+00:00,1777056343,2026-04-24T18:45:43+00:00,LR,stations,2277060,Gbarnga,200,W,1,warm,32.73,0,0,1777014420,2026-04-24T07:07:00+00:00,1,6.31,12.04,110.27,0.0,0.5,35.8,0.22,0.12,good,low,2026-04-24 07:07:00+00:00,2026-04-24 07:07:00+00:00,2026,4,24,7,4,0,spring,2233.9100000000003,7.319599999999999,23283.33,1,6.31,12.04
2026-04-24T07:07:01.000973+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,LR,Liberia,Monrovia,4818977,AF,Buchanan,Buchanan,75854,3,Africa/Monrovia,PPLA,11,2278158,2026-04-14,5.87693,-10.04964,804,Clouds,overcast clouds,04d,25.86,26.83,25.86,25.86,1010,89,1010,1009,10000,3.99,313,6.5,100,0.0,0.0,0.0,0.0,0,1777014420,2026-04-24T07:07:00+00:00,1777012163,2026-04-24T06:29:23+00:00,1777056420,2026-04-24T18:47:00+00:00,LR,stations,2278158,Buchanan,200,NW,1,warm,34.76,0,0,1777014420,2026-04-24T07:07:00+00:00,1,1.66,2.71,104.1,0.0,0.31,26.25,0.1,0.11,good,low,2026-04-24 07:07:00+00:00,2026-04-24 07:07:00+00:00,2026,4,24,7,4,0,spring,2301.54,6.6234,26118.6,1,1.66,2.71
2026-04-24T07:07:01.198498+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,LS,Lesotho,Maseru,2108132,AF,Maseru,Maseru,359753,1,Africa/Maseru,PPLC,1552,932505,2023-12-21,-29.31667,27.48333,500,Rain,light rain,10d,12.84,11.98,12.84,12.84,1023,69,1023,853,10000,4.95,30,7.73,100,0.42,0.0,0.0,0.0,7200,1777014421,2026-04-24T07:07:01+00:00,1777005209,2026-04-24T04:33:29+00:00,1777045359,2026-04-24T15:42:39+00:00,LS,stations,932505,Maseru,200,NNE,1,mild,19.74,1,0,1777014421,2026-04-24T07:07:01+00:00,1,0.66,0.97,93.15,0.07,1.33,37.11,0.34,0.31,good,low,2026-04-24 07:07:01+00:00,2026-04-24 07:07:01+00:00,2026,4,24,7,4,0,spring,885.96,3.2670000000000003,13135.32,1,0.66,0.97
2026-04-24T07:07:01.384308+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,LS,Lesotho,Maseru,2108132,AF,Maputsoe,Maputsoe,61916,2,Africa/Maseru,PPL,1583,932521,2023-12-21,-28.8866,27.89915,804,Clouds,overcast clouds,04d,12.85,12.04,12.85,12.85,1023,71,1023,850,10000,3.58,54,6.49,100,0.0,0.0,0.0,0.0,7200,1777014421,2026-04-24T07:07:01+00:00,1777005080,2026-04-24T04:31:20+00:00,1777045290,2026-04-24T15:41:30+00:00,LS,stations,932521,Maputsoe,200,NE,1,mild,19.95,0,0,1777014421,2026-04-24T07:07:01+00:00,1,1.36,2.38,101.35,0.06,1.23,38.77,0.37,0.54,good,low,2026-04-24 07:07:01+00:00,2026-04-24 07:07:01+00:00,2026,4,24,7,4,0,spring,912.35,4.8688,13145.55,1,1.36,2.38
2026-04-24T07:07:01.562625+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,LS,Lesotho,Maseru,2108132,AF,Mohale's Hoek,Mohale's Hoek,46593,3,Africa/Maseru,PPLA,1598,932438,2026-04-14,-30.15137,27.47691,804,Clouds,overcast clouds,04d,12.49,11.54,12.49,12.49,1023,67,1023,850,10000,0.95,352,2.33,100,0.0,0.0,0.0,0.0,7200,1777014421,2026-04-24T07:07:01+00:00,1777005270,2026-04-24T04:34:30+00:00,1777045302,2026-04-24T15:41:42+00:00,LS,stations,932438,Mohale's Hoek,200,N,1,mild,19.19,0,0,1777014421,2026-04-24T07:07:01+00:00,1,0.5,0.51,88.5,0.08,1.21,39.59,0.17,0.18,good,low,2026-04-24 07:07:01+00:00,2026-04-24 07:07:01+00:00,2026,4,24,7,4,0,spring,836.83,0.475,12777.27,1,0.5,0.51
2026-04-24T07:07:01.733347+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,LT,Lithuania,Vilnius,2789533,EU,Vilnius,Vilnius,542366,1,Europe/Vilnius,PPLC,98,593116,2021-07-25,54.68916,25.2798,803,Clouds,broken clouds,04d,6.03,3.06,5.23,6.51,1009,73,1009,991,10000,4.12,320,,75,0.0,0.0,0.0,0.0,10800,1777013974,2026-04-24T06:59:34+00:00,1776999342,2026-04-24T02:55:42+00:00,1777052283,2026-04-24T17:38:03+00:00,LT,stations,593116,Vilnius,200,NW,1,cold,13.33,0,0,1777014421,2026-04-24T07:07:01+00:00,2,0.73,1.39,134.46,0.16,1.82,84.9,1.0,1.27,fair,low,2026-04-24 06:59:34+00:00,2026-04-24 07:07:01+00:00,2026,4,24,6,4,0,spring,440.19,3.0076,6084.27,2,0.73,1.39
2026-04-24T07:07:01.908803+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,LT,Lithuania,Vilnius,2789533,EU,Kaunas,Kaunas,289380,2,Europe/Vilnius,PPLA,96,598316,2026-04-14,54.90156,23.90909,800,Clear,clear sky,01d,7.18,5.85,7.18,7.18,1010,61,1010,1002,10000,2.06,320,,0,0.0,0.0,0.0,0.0,10800,1777014421,2026-04-24T07:07:01+00:00,1776999632,2026-04-24T03:00:32+00:00,1777052653,2026-04-24T17:44:13+00:00,LT,stations,598316,Kaunas,200,NW,1,cold,13.28,0,0,1777014421,2026-04-24T07:07:01+00:00,2,1.49,2.33,133.87,0.13,1.56,87.26,0.75,1.39,fair,low,2026-04-24 07:07:01+00:00,2026-04-24 07:07:01+00:00,2026,4,24,7,4,0,spring,437.97999999999996,3.0694,7251.799999999999,2,1.49,2.33
2026-04-24T07:07:02.083445+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,LT,Lithuania,Vilnius,2789533,EU,Klaipėda,Klaipeda,172292,3,Europe/Vilnius,PPLA,6,598098,2026-04-14,55.7068,21.13912,804,Clouds,overcast clouds,04d,7.01,4.79,7.01,7.01,1011,78,1011,1010,10000,3.2,251,3.28,100,0.0,0.0,0.0,0.0,10800,1777014422,2026-04-24T07:07:02+00:00,1777000143,2026-04-24T03:09:03+00:00,1777053471,2026-04-24T17:57:51+00:00,LT,stations,598098,Klaipėda,200,WSW,1,cold,14.81,0,0,1777014422,2026-04-24T07:07:02+00:00,2,3.95,5.13,147.46,0.75,5.03,80.15,2.22,1.02,fair,low,2026-04-24 07:07:02+00:00,2026-04-24 07:07:02+00:00,2026,4,24,7,4,0,spring,546.78,12.64,7087.11,2,3.95,5.13
2026-04-24T07:07:02.266224+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,LU,Luxembourg,Luxembourg,607728,EU,Luxembourg,Luxembourg,76684,1,Europe/Luxembourg,PPLC,259,2960316,2025-06-20,49.60982,6.13268,800,Clear,clear sky,01d,8.52,6.68,6.87,9.95,1023,72,1023,986,10000,3.09,60,,0,0.0,0.0,0.0,0.0,7200,1777014422,2026-04-24T07:07:02+00:00,1777004752,2026-04-24T04:25:52+00:00,1777056064,2026-04-24T18:41:04+00:00,LU,stations,2960316,Luxembourg,200,ENE,1,cold,15.72,0,0,1777014422,2026-04-24T07:07:02+00:00,3,29.48,32.11,187.5,1.39,8.22,70.23,2.63,5.28,moderate,high,2026-04-24 07:07:02+00:00,2026-04-24 07:07:02+00:00,2026,4,24,7,4,0,spring,613.4399999999999,91.0932,8715.96,3,29.48,32.11
2026-04-24T07:07:02.460109+00:00,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,LU,Luxembourg,Luxembourg,607728,EU,Esch-sur-Alzette,Esch-sur-Alzette,36625,2,Europe/Luxembourg,PPLA2,295,2960596,2025-01-27,49.49583,5.98056,801,Clouds,few clouds,02d,9.1,6.81,7.42,9.86,1023,71,1023,984,10000,4.19,42,7.12,18,0.0,0.0,0.0,0.0,7200,1777014422,2026-04-24T07:07:02+00:00,1777004805,2026-04-24T04:26:45+00:00,1777056084,2026-04-24T18:41:24+00:00,LU,stations,2960596,Esch-sur-Alzette,200,NE,1,cold,16.2,0,0,1777014422,2026-04-24T07:07:02+00:00,3,28.13,30.41,179.88,1.12,6.86,69.75,2.27,7.63,moderate,high,2026-04-24 07:07:02+00:00,2026-04-24 07:07:02+00:00,2026,4,24,7,4,0,spring,646.1,117.86470000000001,9309.3,3,28.13,30.41
